,img_name,number
4981,1658232507976659000_83603,1
4982,1658125872258329000_37919,1
4983,1658203282283686000_32761,1
4984,1658185597318664000_35899,1
4985,1658128142241067000_99259,1
4986,1658189351904067000_83565,1
4987,1658201349975054000_43776,1
4988,1658120673821641000_2043,1
4989,1658141118604253000_21687,1
4990,1658120722577617000_22643,3
4991,1658206947213674000_64251,2
4992,1658228957561779000_70345,1
4993,1658115105773745000_48059,1
4994,1658133304285765000_34365,1
4995,1658283639058159000_243,1
4996,1658290684574238000_82881,1
4997,1658198584277157000_88072,1
4998,1657878393307396000_12033,1
4999,1658142486831189000_10134,1
5000,1658225159134853000_35419,1
5001,1658286279902622000_5869,2
5002,1658280563866547000_24517,1
5003,1658140806517991000_19547,1
5004,1658142161156084000_83216,3
5005,1658206984483507000_72328,1
5006,1658223176745890000_71054,1
5007,1658227569733791000_94422,2
5008,1658122628015113000_96221,1
5009,1658193956359383000_16207,1
5010,1658140934819271000_27624,1
5011,1658202253326383000_60714,1
5012,1657881878044674000_1071,2
5013,1658185663123429000_76728,1
5014,1658134724381481000_91975,1
5015,1658281205457371000_82867,1
5016,1658193851917430000_68472,1
5017,1658123661911407000_44943,2
5018,1658141595215058000_18281,6
5019,1658122090599467000_32221,1
5020,1658117420939504000_85870,2
5021,1658141379576613000_82573,2
5022,1658202690823232000_79895,1
5023,1658204280871653000_25359,1
5024,1658141445649503000_75828,2
5025,1657880641423353000_62705,2
5026,1658186339567810000_33129,1
5027,1658208617635275000_36973,1
5028,1658185256206062000_93127,1
5029,1658210240787489000_5341,1
5030,1658133452608885000_90691,1
5031,1658227394454957000_35816,1
5032,1658114166470018000_36795,1
5033,1658203033578529000_83664,1
5034,1658203414703440000_72655,2
5035,1658224396169853000_47936,1
5036,1658197807358793000_69471,3
5037,1658116038723348000_61556,1
5038,1658192669901510000_45282,1
5039,1658214542415275000_6537,2
5040,1658279980018931000_2959,2
5041,1658191340841414000_464,1
5042,1658226697702750000_7707,1
5043,1658227392984584000_46126,1
5044,1658140926046643000_88684,1
5045,1658192885931798000_3782,1
5046,1658202619331549000_95851,1
5047,1658137581918190000_77716,1
5048,1658121989043508000_23515,1
5049,1658227093538337000_89076,2
5050,1658140796845625000_22501,1
5051,1658190018107754000_89750,1
5052,1658219351538666000_67116,2
5053,1658142524143019000_82242,3
5054,1658141184131280000_15773,1
5055,1658282972478659000_20218,1
5056,1658206993071036000_32476,1
5057,1658128087038365000_90760,2
5058,1658114147472777000_36713,3
5059,1658193769369828000_10270,1
5060,1658196499873799000_33842,4
5061,1658122552195833000_87575,1
5062,1658201069182374000_89998,4
5063,1658207015479770000_50071,1
5064,1658123542291226000_64211,1
5065,1658223884812012000_67221,1
5066,1658192967278971000_26634,1
5067,1658184107181018000_42914,1
5068,1658210365227334000_55422,1
5069,1658287504485100000_35105,5
5070,1658205597312156000_92308,1
5071,1658211211504445000_46801,1
5072,1658135159821393000_88917,1
5073,1658126098133882000_96508,1
5074,1658212861006356000_39007,2
5075,1658227113714663000_42560,1
5076,1658141582262628000_35268,1
5077,1658144089135655000_19660,1
5078,1657878374144475000_22632,5
5079,1658281421585121000_66168,2
5080,1658123544400894000_81686,1
5081,1658110191462041000_35812,2
5082,1658120951269918000_23852,1
5083,1657878557171381000_23026,1
5084,1658207001739198000_74888,2
5085,1658217138726097000_76645,1
5086,1658123795942545000_75159,2
5087,1658282310660589000_73742,1
5088,1658185418535094000_37339,1
5089,1658185674481770000_1606,1
5090,1658278390313046000_76971,1
5091,1658281111980951000_22330,1
5092,1658207005773439000_19566,1
5093,1657881687486068000_70680,1
5094,1658123940799793000_67314,1
5095,1658190633004197000_87104,2
5096,1658288436667203000_35279,1
5097,1658198124349210000_88652,1
5098,1658228342154346000_25065,1
5099,1657878714342397000_32909,1
5100,1658208617788658000_85269,1
5101,1658146480131435000_13342,1
5102,1657878575263199000_99260,2
5103,1657882394421269000_33256,6
5104,1657881771480206000_36078,1
5105,1658186508781154000_75709,1
5106,1658186173868713000_67455,1
5107,1658280641345739000_26553,1
5108,1658199338085001000_52086,2
5109,1658219043223037000_89296,1
5110,1658280901049371000_9104,1
5111,1658123471897315000_49107,1
5112,1658212634736600000_88119,9
5113,1658141304371799000_25931,2
5114,1658138346034526000_24716,1
5115,1657881773846055000_32715,1
5116,1658186005195958000_6531,2
5117,1658140653436058000_14407,1
5118,1658122048033713000_36208,2
5119,1658123545323556000_53075,1
5120,1658217320849037000_11425,5
5121,1658194243312906000_24255,4
5122,1658225839024689000_93177,1
5123,1658185481460452000_73682,1
5124,1658140683354892000_26956,1
5125,1658192262791673000_12915,1
5126,1658194041376603000_15306,1
5127,1658213909949732000_87484,1
5128,1658227737144060000_63828,2
5129,1658193494266397000_71449,1
5130,1658217219611215000_50836,1
5131,1658193851790729000_70364,1
5132,1658141842143699000_66032,1
5133,1658287254226798000_92621,1
5134,1658196742050058000_97678,1
5135,1658203942870391000_54425,1
5136,1658193817623703000_40178,1
5137,1658202990723536000_14995,1
5138,1658226804333130000_85048,13
5139,1658201467012391000_14286,1
5140,1658189355521215000_79056,1
5141,1658203932161172000_57884,1
5142,1657885257843466000_94394,1
5143,1657879151790327000_99574,1
5144,1658191045624660000_68707,1
5145,1658120630079581000_83626,1
5146,1658219047496600000_86712,5
5147,1658227359982190000_54675,1
5148,1658282189339784000_22065,1
5149,1658194013354375000_6772,1
5150,1658194717926582000_4420,1
5151,1658141131017374000_65578,1
5152,1658205360879210000_23115,1
5153,1658142145825284000_74078,23
5154,1658227117945807000_16914,2
5155,1658191331235531000_71797,1
5156,1658124521844466000_19857,1
5157,1658193017558737000_46640,1
5158,1658230206120709000_84054,8
5159,1657883482920546000_31722,1
5160,1658141098486689000_7260,1
5161,1658141134034045000_54287,4
5162,1658142935799291000_15769,1
5163,1658286225742322000_55083,8
5164,1658141205215747000_18063,1
5165,1658201470495154000_61697,1
5166,1658129941607757000_60940,1
5167,1658207361221055000_35168,1
5168,1658227368098778000_85435,1
5169,1658140892116810000_75392,1
5170,1658289525363873000_57211,4
5171,1658210582806230000_26052,1
5172,1658112941181676000_78283,1
5173,1658140359570782000_96648,1
5174,1658225202163564000_5885,1
5175,1658193959450151000_74120,1
5176,1657880436267905000_76000,19
5177,1657878915502649000_68779,2
5178,1658191873797239000_97676,1
5179,1658214542835177000_92869,64
5180,1658141108149682000_33913,18
5181,1658217997956194000_13228,1
5182,1658227044709571000_75815,1
5183,1658286114376322000_40967,1
5184,1658281284790367000_90445,1
5185,1658137438380219000_47080,1
5186,1658202241586904000_15026,2
5187,1658204280704666000_70769,1
5188,1658142967070190000_76687,1
5189,1657878887861239000_43462,1
5190,1658224176495602000_54924,1
5191,1658202274193198000_43889,1
5192,1658114841375492000_84292,1
5193,1658219025498745000_40145,1
5194,1658140769934740000_34400,2
5195,1658142537026035000_71534,1
5196,1658120661427586000_26675,1
5197,1658123321839910000_69901,1
5198,1658217186689606000_59933,2
5199,1658113746418009000_70409,1
5200,1658140660562563000_43026,24
5201,1658109364088887000_73269,1
5202,1658193494409130000_79977,2
5203,1658207986730003000_94285,1
5204,1658129810494218000_50550,1
5205,1658204288498448000_24361,1
5206,1658185544473089000_34892,1
5207,1658187179678341000_22629,1
5208,1658133453779618000_58521,1
5209,1658208802850547000_41483,1
5210,1658280009038828000_2060,1
5211,1658193111192649000_49185,1
5212,1658128305051393000_42937,5
5213,1658228185017144000_10843,1
5214,1658290735209662000_31213,1
5215,1658120647855882000_95899,1
5216,1658141692464681000_19055,1
5217,1658218394710341000_24307,1
5218,1658128023299874000_99433,1
5219,1658141205959676000_16261,1
5220,1658204806682895000_59318,1
5221,1658281497955872000_75701,1
5222,1658121538081805000_36823,1
5223,1657879859510146000_91820,6
5224,1658134610345703000_86686,1
5225,1658227385661274000_24161,1
5226,1658207801430891000_77707,1
5227,1658140635332794000_30147,2
5228,1657880402565781000_45548,1
5229,1658280562393991000_27836,1
5230,1658194727883264000_227,1
5231,1657885220881367000_56865,3
5232,1658280284797068000_60788,1
5233,1658191817132995000_48119,1
5234,1658281393367822000_74427,1
5235,1658288533930449000_90273,1
5236,1658214612136382000_36890,1
5237,1658286987875251000_50357,1
5238,1658125878555953000_76415,1
5239,1658141478624032000_98160,5
5240,1658142403555404000_31008,1
5241,1658140067088114000_99567,1
5242,1658136311763529000_49236,1
5243,1657880391669396000_2659,1
5244,1658142891607664000_28285,1
5245,1658141646048475000_86277,1
5246,1658212244371604000_85824,1
5247,1658133341472842000_94040,3
5248,1657878775997234000_61356,6
5249,1658195014029913000_42584,1
5250,1658280161562962000_54298,1
5251,1658203942435397000_65409,1
5252,1658201194401165000_85876,1
5253,1658187231015759000_265,1
5254,1658142690781367000_43506,1
5255,1658269586693769000_44406,1
5256,1658286285783356000_77196,1
5257,1658187037807802000_17936,1
5258,1658109357189397000_31203,1
5259,1658113027338895000_58437,1
5260,1658140767550995000_48937,1
5261,1658117511257680000_65171,1
5262,1658142890446536000_1525,1
5263,1658142263109869000_62625,2
5264,1658142409075189000_79802,1
5265,1658142489432345000_56656,1
5266,1657881013514267000_46095,1
5267,1658288835504478000_95836,2
5268,1658112447218453000_67902,1
5269,1658141740394502000_19306,9
5270,1657878794993913000_55831,6
5271,1658281517834673000_51969,1
5272,1657881631711780000_3671,5
5273,1658219053248803000_31245,1
5274,1658207007576440000_51800,1
5275,1658227111280902000_63840,2
5276,1658140836635010000_66194,1
5277,1658278636082646000_33749,2
5278,1658118251949463000_17215,1
5279,1658206995083553000_1017,1
5280,1658206991300294000_45422,1
5281,1658280161754518000_37287,1
5282,1658194765501788000_70595,1
5283,1658141360703162000_93801,1
5284,1658196489063878000_69485,1
5285,1658214609134899000_9746,5
5286,1658120654345892000_13668,3
5287,1658141090779732000_23995,1
5288,1658209026289223000_31838,1
5289,1658222336277855000_48964,1
5290,1658140821893570000_93724,1
5291,1658141442626322000_69007,1
5292,1658141634199233000_15521,1
5293,1658140772229750000_18680,1
5294,1658142149149439000_39628,1
5295,1658112991340969000_29099,1
5296,1658185710848941000_19066,1
5297,1658115400700930000_69940,1
5298,1658122318213014000_48976,6
5299,1658190494143727000_20907,1
5300,1658193956542296000_68846,1
5301,1658286272429675000_83176,2
5302,1658286403859480000_71299,5
5303,1658281394998338000_77312,2
5304,1658216270217051000_12093,1
5305,1658288928185013000_3403,1
5306,1658232475782035000_48130,1
5307,1657881773683023000_32637,1
5308,1658196474749068000_38290,23
5309,1658219360922543000_34429,8
5310,1658279991317527000_65774,1
5311,1658204281964954000_71269,1
5312,1658286731977522000_25104,7
5313,1658141593293494000_11039,1
5314,1658289847084432000_70525,1
5315,1658281245883206000_96151,1
5316,1658288239480151000_16592,1
5317,1657881863045230000_47279,21
5318,1658189530377631000_58702,1
5319,1658217144363047000_22308,1
5320,1658116511132752000_15487,1
5321,1657880669465771000_99408,4
5322,1658111944677101000_48634,7
5323,1658186991223888000_91375,1
5324,1658185432579256000_48477,1
5325,1658196124364168000_34280,5
5326,1658123470407152000_60087,1
5327,1658287005970408000_10129,1
5328,1658206989357117000_85381,2
5329,1658186210603577000_32036,1
5330,1658217887175297000_82389,1
5331,1658222244115362000_37381,1
5332,1658204292325042000_28160,1
5333,1658138731561825000_70590,1
5334,1658140873151545000_75767,1
5335,1658193026130892000_34742,1
5336,1658114157263046000_99388,3
5337,1658108542789971000_36966,1
5338,1658228211604280000_28510,2
5339,1658122628838310000_76499,1
5340,1658192284906576000_84548,1
5341,1658228192003502000_99759,1
5342,1658194353140660000_16490,2
5343,1658142694804194000_61829,2
5344,1658123399115042000_58025,1
5345,1658203099766657000_50936,1
5346,1658122576650615000_12040,1
5347,1658143420396742000_99457,1
5348,1658140768841237000_25735,2
5349,1658186261355217000_47789,2
5350,1658207021815887000_69626,3
5351,1658123943098117000_35953,1
5352,1658122508978593000_67443,1
5353,1658228199568701000_27432,1
5354,1658120655684028000_9747,1
5355,1658193769790493000_61487,1
5356,1658192055298834000_48353,1
5357,1658139339529200000_8842,3
5358,1658134646401331000_52725,1
5359,1657881487729530000_25720,1
5360,1658190975956702000_12889,1
5361,1658191554327383000_46313,1
5362,1658143859134822000_78755,1
5363,1658144360130739000_17239,1
5364,1658282972810469000_20035,1
5365,1658280019161029000_51807,39
5366,1658191907186594000_73879,1
5367,1658134285833311000_40116,1
5368,1658192496106742000_69710,1
5369,1658213816075852000_91157,3
5370,1658186156626332000_11928,1
5371,1658140393724181000_36110,1
5372,1658279991456287000_23593,1
5373,1658207028708508000_57396,2
5374,1658194712114845000_88905,3
5375,1658109483258360000_95623,1
5376,1658212349421727000_11375,1
5377,1658120626728096000_96959,1
5378,1658193301942592000_11701,1
5379,1658124162757139000_96476,3
5380,1657878960883367000_32846,5
5381,1658146432939864000_34345,6
5382,1658187435635474000_79395,1
5383,1658212264947251000_57066,3
5384,1658227102360004000_49350,2
5385,1658141126673293000_2576,2
5386,1658212260112854000_84151,1
5387,1658141129485959000_22012,1
5388,1657881532923165000_99552,45
5389,1658227103266259000_92128,1
5390,1658129386170911000_26438,1
5391,1658207005115832000_88634,1
5392,1658218004119930000_1948,1
5393,1658220131000646000_91322,1
5394,1658141467802779000_94483,3
5395,1658218168385037000_91431,2
5396,1658212383242282000_26169,1
5397,1658216268689746000_27699,1
5398,1658142525498880000_43746,1
5399,1658144416060978000_52709,2
5400,1658144090775318000_29642,1
5401,1658220256498632000_98542,2
5402,1658219052931138000_42254,1
5403,1658283757929124000_72262,1
5404,1658202280855129000_20770,5
5405,1658133132094528000_55066,1
5406,1658210240094771000_36848,1
5407,1658280928210302000_76440,1
5408,1658282311485989000_74449,1
5409,1658280001392240000_61810,1
5410,1658280009791484000_31501,1
5411,1658184197571763000_74481,1
5412,1658114173747539000_88045,2
5413,1658209130003573000_35504,1
5414,1658195401495886000_39355,3
5415,1658218003792810000_21591,1
5416,1658225837316784000_27840,1
5417,1658288619961096000_93602,1
5418,1658117534464447000_16850,2
5419,1658124165595401000_54854,1
5420,1658280234809672000_34751,1
5421,1657879757989349000_25151,1
5422,1658139808770525000_42910,1
5423,1658228976301071000_91130,2
5424,1658194944748764000_3840,1
5425,1658186242930133000_90082,1
5426,1658122411405883000_38806,2
5427,1658114298114023000_53280,1
5428,1658141654890585000_74430,1
5429,1658188794161457000_53118,1
5430,1658227270965338000_60674,10
5431,1658142520006362000_98088,1
5432,1658114849675726000_21767,1
5433,1658123398896757000_56407,1
5434,1658209050520345000_61901,1
5435,1658120781194730000_37254,4
5436,1658192591454718000_68857,1
5437,1658208174044352000_17129,1
5438,1658188429220127000_81119,1
5439,1658211163142060000_39362,1
5440,1658208025729876000_8143,1
5441,1658218385107785000_50626,3
5442,1658195194594556000_63356,1
5443,1658187466904138000_41374,1
5444,1658284567558260000_47152,1
5445,1658203881946284000_20380,1
5446,1658141299564169000_21700,2
5447,1658217219419321000_94407,1
5448,1658223384767292000_50639,6
5449,1658278810948954000_98676,1
5450,1658140945510616000_9910,1
5451,1658214122746744000_23011,2
5452,1658281018691377000_39975,1
5453,1657881877630283000_26439,1
5454,1658142561337791000_54573,1
5455,1657878556248998000_48805,3
5456,1658218712764127000_44784,1
5457,1658227256598775000_66739,1
5458,1657882608318908000_35410,8
5459,1658143545166507000_92247,1
5460,1658133341333263000_28147,1
5461,1658200880966568000_90549,1
5462,1658208233179711000_65784,1
5463,1658205387189822000_67845,4
5464,1658198792005982000_24912,1
5465,1658204567291715000_56269,11
5466,1658205662641372000_22447,1
5467,1658224560465895000_72012,1
5468,1658290656396553000_62652,2
5469,1658142495895287000_66899,3
5470,1658213214998004000_3928,6
5471,1658197404929780000_50725,1
5472,1658281296708315000_21413,1
5473,1658137246819974000_13155,1
5474,1658227572797462000_83678,14
5475,1658290598702240000_40074,1
5476,1658187263488419000_63793,1
5477,1658118415192607000_86789,2
5478,1658141297640033000_76490,1
5479,1658193959135936000_91729,1
5480,1658194343935916000_77058,1
5481,1658122627129962000_48676,1
5482,1658124324939122000_34080,1
5483,1658215085402991000_80872,5
5484,1658185999356015000_61926,1
5485,1658129941225209000_99475,1
5486,1658209526341986000_92637,1
5487,1658282310400971000_49659,1
5488,1658208195031642000_83343,2
5489,1658186365880244000_71965,1
5490,1658114655411449000_80001,1
5491,1658141301531197000_16036,3
5492,1658280414605864000_13954,5
5493,1658145657333953000_69879,2
5494,1658132783309795000_93395,1
5495,1658217631081921000_60636,1
5496,1658115335191211000_85114,1
5497,1658193104672555000_26270,1
5498,1658288714040800000_65830,1
5499,1658186292140935000_52659,1
5500,1658285515182985000_50405,2
5501,1658109450373782000_7576,2
5502,1658193040463131000_18293,1
5503,1658118512437467000_57331,1
5504,1658281207727928000_85911,1
5505,1657882610581333000_28676,1
5506,1658208222064942000_18091,1
5507,1658196973597225000_2181,7
5508,1657880368994201000_15721,3
5509,1658197405868410000_29401,1
5510,1658210017130578000_5314,1
5511,1658222235556693000_78548,1
5512,1658196751452794000_32830,2
5513,1658121236105955000_89909,1
5514,1658191268958285000_51097,1
5515,1658202991852777000_61011,3
5516,1658118724068447000_85497,1
5517,1657878251693200000_73201,1
5518,1658141632837149000_24536,1
5519,1658122550934023000_97305,1
5520,1658192925001986000_50504,1
5521,1658211410679883000_7253,1
5522,1658115462292449000_57819,1
5523,1658208617504588000_61846,1
5524,1658141610121332000_46069,24
5525,1658115465700418000_49832,1
5526,1658146015347811000_10413,1
5527,1658221385903318000_8089,1
5528,1657882402996802000_4087,5
5529,1658192913356067000_41155,1
5530,1658140866443095000_38839,1
5531,1657879740788908000_85730,1
5532,1658217144576228000_15924,1
5533,1658228128626483000_66749,1
5534,1658281518148196000_81034,1
5535,1658221576645430000_12277,2
5536,1658141302339086000_27038,1
5537,1658228187445869000_56623,1
5538,1658122117364974000_82491,1
5539,1657881877086072000_13662,1
5540,1658209016131514000_83501,1
5541,1658224566479388000_86907,2
5542,1658145266309194000_38982,1
5543,1658194043204911000_57772,1
5544,1658225144211790000_39184,1
5545,1658217630863709000_29744,1
5546,1658280564096611000_5830,1
5547,1658141129690537000_73692,1
5548,1658122065187090000_63579,1
5549,1658187181546910000_5532,1
5550,1658213034974241000_38193,1
5551,1658224053170056000_11292,3
5552,1658145994273248000_98164,3
5553,1658185621548278000_71776,1
5554,1658213214713932000_65163,2
5555,1658134839120299000_85198,1
5556,1658120952974199000_6264,1
5557,1658228852582358000_58282,1
5558,1658227562488173000_65992,1
5559,1658126421973747000_20359,1
5560,1658210810240506000_97163,3
5561,1658137786441640000_16267,1
5562,1658189047411280000_40075,1
5563,1658200884310951000_29539,1
5564,1658117151688420000_24992,4
5565,1658193307423488000_33702,1
5566,1658191559718286000_59386,1
5567,1658210363179021000_76231,2
5568,1658124521002368000_97862,1
5569,1658193055336979000_47312,1
5570,1658227390155085000_51117,2
5571,1658198617443788000_38037,1
5572,1658140806697757000_35440,1
5573,1658124262607553000_48945,1
5574,1658115462905322000_71996,1
5575,1658113746709529000_3379,1
5576,1658191000188808000_60056,1
5577,1658111961315151000_18090,1
5578,1658112990682714000_79634,1
5579,1658142293409467000_98022,3
5580,1658217508587316000_63654,1
5581,1658218003576318000_46558,1
5582,1657881882777512000_96409,1
5583,1658122116782388000_91825,1
5584,1657880403700390000_84403,1
5585,1658185948295952000_85830,1
5586,1657881883654649000_1353,1
5587,1658185447150672000_80750,1
5588,1658193113542160000_96451,1
5589,1658187681353286000_30814,1
5590,1658126208558596000_14741,1
5591,1658122354860763000_92845,4
5592,1658218017286798000_17414,9
5593,1658280283392756000_36287,2
5594,1658185988127462000_42534,1
5595,1658194725006537000_44973,1
5596,1658111934751897000_99957,1
5597,1658186550080131000_627,1
5598,1658121686602227000_81293,1
5599,1658142470923195000_53350,1
5600,1658121520593018000_38286,1
5601,1658121542970455000_50437,1
5602,1658136681743497000_53628,1
5603,1658141925200167000_76267,1
5604,1658282002286197000_67934,1
5605,1658209050667480000_3936,1
5606,1658218171414376000_61076,1
5607,1658187572729063000_19580,1
5608,1658199453288540000_45159,2
5609,1658291562731335000_70494,2
5610,1658226636344169000_27343,1
5611,1658185274515017000_63018,1
5612,1658192188909775000_32043,1
5613,1658140364596382000_47050,1
5614,1658208807506614000_14354,2
5615,1658124252720984000_62050,1
5616,1658140678986717000_34892,3
5617,1658281393585030000_80358,1
5618,1658141336866048000_35512,15
5619,1658281393064694000_45517,1
5620,1658193849768632000_65464,1
5621,1658117349475522000_96450,3
5622,1658194768318635000_56826,7
5623,1658209226348285000_64100,1
5624,1658195051287811000_34907,1
5625,1658185505302454000_50127,1
5626,1657878907983608000_65722,6
5627,1658191570036413000_76202,1
5628,1658197402755598000_10907,4
5629,1658227106038663000_11380,2
5630,1658142534728319000_83063,1
5631,1658132918871843000_64125,1
5632,1658185664453864000_57951,1
5633,1658205386228869000_965,1
5634,1658286987194299000_93177,1
5635,1658141377828128000_56219,1
5636,1658201209754558000_74031,1
5637,1658280643173835000_337,1
5638,1658190484570094000_6095,1
5639,1658118630418716000_89823,1
5640,1658280879877473000_12547,1
5641,1658111274305224000_48857,1
5642,1658140677218105000_79862,1
5643,1658185994949015000_8187,1
5644,1658280008734730000_18352,1
5645,1658143254961793000_40161,1
5646,1658210364919122000_58726,1
5647,1658185529459063000_11537,1
5648,1658222241877335000_35047,1
5649,1658135612229341000_17030,1
5650,1658139209918144000_93432,1
5651,1658140763802808000_34910,4
5652,1658141647707545000_16422,1
5653,1658142024772501000_58196,1
5654,1658141178501712000_55202,1
5655,1658137891431048000_41109,1
5656,1658228345870394000_28633,1
5657,1658227387320084000_85732,7
5658,1657878864859407000_84425,9
5659,1658133871495054000_91709,1
5660,1658141453871753000_16794,1
5661,1658288238369193000_58900,1
5662,1658187275105951000_22747,1
5663,1658224386194526000_11511,1
5664,1658120660729399000_51531,1
5665,1658189231231036000_60207,1
5666,1658191996031407000_81401,1
5667,1658197236266722000_21293,2
5668,1658282002445004000_234,1
5669,1658194774958873000_89212,1
5670,1657878944787865000_40957,1
5671,1658124521223375000_59964,1
5672,1658109423638327000_34135,1
5673,1658120626541701000_25337,1
5674,1658227101555121000_29698,1
5675,1658186459916018000_56965,1
5676,1658139808271976000_99728,1
5677,1658140359175435000_69710,2
5678,1658281577574375000_75808,2
5679,1658140768410737000_31347,2
5680,1658201466208949000_35467,1
5681,1658214608662920000_53234,1
5682,1658194775588103000_93934,5
5683,1658111267358237000_67487,2
5684,1658198194734985000_23108,1
5685,1658288928865096000_15363,1
5686,1658113595214825000_12659,2
5687,1658141684706321000_70469,3
5688,1658202688012941000_46940,6
5689,1658207029589382000_28508,1
5690,1658269676102682000_55207,1
5691,1658114406820806000_28803,1
5692,1658279564517307000_43959,1
5693,1658131491724765000_14399,10
5694,1658185491308311000_59210,1
5695,1658185834622477000_74513,1
5696,1658206852591039000_21483,1
5697,1658123543812522000_43136,1
5698,1658206997148498000_74265,2
5699,1658137959327455000_9092,1
5700,1658194606583516000_38812,1
5701,1658205388837875000_20978,1
5702,1658115410451477000_17086,1
5703,1658208452439338000_94836,3
5704,1657881991234153000_47912,3
5705,1658141015303667000_11326,1
5706,1658123469129289000_35768,1
5707,1658140438385356000_34701,1
5708,1658202693476965000_25157,1
5709,1657878546568725000_58888,4
5710,1658123939002746000_89168,1
5711,1658141583431012000_63920,3
5712,1658208223823197000_13451,1
5713,1658117604512306000_35298,1
5714,1658208224126553000_47362,1
5715,1658189992114806000_95147,1
5716,1658193852379443000_26834,3
5717,1658120641051266000_76553,1
5718,1658141111116953000_81932,15
5719,1658230204547172000_76416,1
5720,1658204287830537000_81397,1
5721,1657880410051034000_87568,1
5722,1658206238830370000_63955,1
5723,1658185810243230000_64872,1
5724,1657878217925906000_27493,3
5725,1658113602649305000_89600,1
5726,1658122630930256000_57403,1
5727,1658140771779877000_45984,1
5728,1658114147472823000_37564,53
5729,1658215687911250000_95173,2
5730,1658109421345157000_61242,1
5731,1658219284812663000_3353,1
5732,1658269852034065000_66124,1
5733,1658206811723803000_35673,4
5734,1658230205277768000_53444,1
5735,1658225750896768000_56263,1
5736,1658129386436200000_38718,1
5737,1658112681497836000_40395,1
5738,1658185416602467000_93895,1
5739,1658141974859567000_36918,1
5740,1658205652334251000_57402,1
5741,1658211107484515000_34715,1
5742,1658134645877853000_80772,2
5743,1657885234711989000_52885,1
5744,1658280139036528000_31869,2
5745,1658112893060519000_28699,1
5746,1658141054942941000_15221,1
5747,1658205390458669000_94004,1
5748,1658286731607967000_17406,1
5749,1658189897624895000_48781,1
5750,1657881012330519000_87023,1
5751,1658225202847150000_28033,1
5752,1658133115343597000_80253,1
5753,1658193663505677000_64431,1
5754,1658185924737147000_35910,1
5755,1658185708841951000_1193,1
5756,1658140067402154000_98169,1
5757,1658140624095135000_62780,23
5758,1658114182703460000_43961,1
5759,1658215275940437000_74419,3
5760,1658133454187318000_41039,1
5761,1658192918046940000_92318,1
5762,1658192063348855000_12825,1
5763,1658194830516490000_72958,1
5764,1658120656271728000_13105,1
5765,1658135988469453000_25427,1
5766,1658116142911220000_70460,2
5767,1658212263072450000_37314,1
5768,1658112436223787000_15068,1
5769,1658185828074091000_14020,1
5770,1658189982973992000_45919,1
5771,1658123456429226000_39252,1
5772,1658207009973494000_49465,1
5773,1658205095719343000_11655,1
5774,1658190942112464000_88041,1
5775,1658291852525161000_83301,2
5776,1657878260544993000_94727,1
5777,1657880112742636000_7569,1
5778,1658226175520477000_82461,2
5779,1658143256363625000_77344,2
5780,1658141593424770000_91941,1
5781,1658230228055819000_42592,1
5782,1658216174610064000_69011,1
5783,1657880116935501000_95368,1
5784,1658188275534732000_20654,1
5785,1658187949647461000_54045,1
5786,1658204362922820000_80838,7
5787,1658137429414959000_38460,1
5788,1658186423162452000_18287,1
5789,1658215286168849000_69617,2
5790,1658112480464761000_24795,1
5791,1658185614178088000_79464,2
5792,1658124157832793000_44296,1
5793,1658139983265841000_79096,1
5794,1658142981212841000_11676,1
5795,1658142934754560000_50785,3
5796,1658186413691552000_75109,1
5797,1658140934990841000_1375,2
5798,1658137813493560000_93048,1
5799,1658139081788742000_85413,1
5800,1658207002030356000_29358,1
5801,1658140771494228000_34582,1
5802,1658210467515120000_21223,4
5803,1657881988029105000_46591,5
5804,1658122620453564000_63926,1
5805,1658280000778785000_77056,1
5806,1658193223869882000_62794,1
5807,1658112930383019000_39862,1
5808,1658185561231797000_75420,1
5809,1658228238882651000_32306,1
5810,1658140675902691000_3839,2
5811,1658227264525666000_91522,5
5812,1658206995861689000_12304,2
5813,1658140066583325000_14221,2
5814,1658280350607565000_92720,1
5815,1658217143247835000_62161,1
5816,1658228855627943000_2963,2
5817,1658280227714138000_96792,1
5818,1658139421448608000_45272,5
5819,1658141737015509000_14550,5
5820,1658137582185335000_53818,2
5821,1658199456518476000_8783,1
5822,1658228852193706000_98778,1
5823,1658191997323533000_17264,1
5824,1658287531054925000_72597,1
5825,1657882447854052000_45920,2
5826,1658208222064928000_8939,1
5827,1658202694932331000_53101,1
5828,1658185880873090000_90964,2
5829,1658188556556144000_61476,1
5830,1658133421965582000_20210,10
5831,1658228949070481000_34678,2
5832,1658193955020221000_71413,1
5833,1658117604905574000_71336,1
5834,1658141183094409000_56430,1
5835,1658194767844559000_57173,3
5836,1658280347403132000_35511,1
5837,1658290597443700000_52741,3
5838,1658126209410181000_96048,1
5839,1658196787164574000_2932,1
5840,1658221557618508000_65806,1
5841,1658121709314172000_86456,1
5842,1658196854683729000_17846,1
5843,1658123467479442000_47844,1
5844,1658186208684781000_86614,1
5845,1658282306741294000_75886,1
5846,1658144787846365000_23457,1
5847,1658211213135552000_27701,1
5848,1658140837179301000_54835,1
5849,1658185766522409000_75518,1
5850,1658224203914662000_46445,1
5851,1658134718674773000_42407,1
5852,1658141445835930000_67327,2
5853,1658111913703754000_40796,1
5854,1658141120833836000_85805,1
5855,1658201527944774000_62741,1
